query,no,title,link,description,total_text
경주 여행,98, 경주 여행 지 추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=261370795&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 2 부산을 벗어난 경주 여행 지 알려주세요 3 당일치기로 경주 여행 코스 밑에 자세하게 권역별로 여행코스를 소개했습니다 경주여행 이 처음이라면 대릉원 첨성대 참고로 쭈니아빠 블로그를 방문하시면 경주여행 , 경주 여행 지 추천  2 부산을 벗어난 경주 여행 지 알려주세요 3 당일치기로 경주 여행 코스 밑에 자세하게 권역별로 여행코스를 소개했습니다 경주여행 이 처음이라면 대릉원 첨성대 참고로 쭈니아빠 블로그를 방문하시면 경주여행 
경주 여행,99," 경주 여행 코스,경비,,,,,,",https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74091594&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,10월말이나 11월초에 경주 여행 가려고합니다 여자친구랑요 질문 경주여행 과 바닷가에서 감포 봉길해변 숙박도 한다면 2박3일은 경주여행 터미날 또는 경주역에서 이동시에는 10번 버스를 이용하면 편리 ," 경주 여행 코스,경비,,,,,, 10월말이나 11월초에 경주 여행 가려고합니다 여자친구랑요 질문 경주여행 과 바닷가에서 감포 봉길해변 숙박도 한다면 2박3일은 경주여행 터미날 또는 경주역에서 이동시에는 10번 버스를 이용하면 편리 "
경주 여행,100, 경주여행  내공有,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=75419492&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주여행 일정을 짜야하는데요 불국사 포석정 안압지 첨성대 무열왕릉 성덕대왕릉을 간다면 위치상으로 순서대로 기림사 분황사 부처골 무열왕릉 석굴암 황룡사지 오릉 국립경주박물관 참고하시어 유쾌한 경주여행 하시기를 , 경주여행  내공有  경주여행 일정을 짜야하는데요 불국사 포석정 안압지 첨성대 무열왕릉 성덕대왕릉을 간다면 위치상으로 순서대로 기림사 분황사 부처골 무열왕릉 석굴암 황룡사지 오릉 국립경주박물관 참고하시어 유쾌한 경주여행 하시기를 
경주 여행,101, 경주 여행  강수량 45% 비 오는거겠죠 ?,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=488183062&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,다음주 27일 수요일에 경주 여행 가는데 날씨를 찾아보니 45퍼나 되던데 연달아 비 소식도 잡혀있고 비 오는거 비 오는 날의 운치를 즐길 수 있는 코스를 미리 생각해두시면 좋을 것 같습니다 즐거운 경주 여행 되시길 바랍니다 , 경주 여행  강수량 45% 비 오는거겠죠 ? 다음주 27일 수요일에 경주 여행 가는데 날씨를 찾아보니 45퍼나 되던데 연달아 비 소식도 잡혀있고 비 오는거 비 오는 날의 운치를 즐길 수 있는 코스를 미리 생각해두시면 좋을 것 같습니다 즐거운 경주 여행 되시길 바랍니다 
경주 여행,102,6~7월  경주 여행 에서 꼭 가봐야 할 명소는?,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=486500596&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 질문하신 경주 여행 명소 관련 답변 드리도록 하겠습니다 6 7월에 방문하기 좋은 경주 명소로는 동궁과 월지 석굴암 경주 동궁원 월정교 오류고아라해변 등이 있습니다 여행하시는데 참고하시기 바랍니다 도움이 되셨다면 채택 ,6~7월  경주 여행 에서 꼭 가봐야 할 명소는?  질문하신 경주 여행 명소 관련 답변 드리도록 하겠습니다 6 7월에 방문하기 좋은 경주 명소로는 동궁과 월지 석굴암 경주 동궁원 월정교 오류고아라해변 등이 있습니다 여행하시는데 참고하시기 바랍니다 도움이 되셨다면 채택 
경주 여행,103, 경주 여행  시 황리단길에서 꼭 방문해야 할 카페와 맛집... ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=489677065&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 을 계획 중이며 황리단길에서 꼭 들러야 할 카페와 맛집을 알고 싶습니다 특히 현지인들에게 인기 있는 곳이나 특별한 메뉴가 있는 곳을 추천해주실 수 있나요 황리단길을 구경하면서 여러가지 볼거리먹 거리 카페가 있어니 , 경주 여행  시 황리단길에서 꼭 방문해야 할 카페와 맛집...   경주 여행 을 계획 중이며 황리단길에서 꼭 들러야 할 카페와 맛집을 알고 싶습니다 특히 현지인들에게 인기 있는 곳이나 특별한 메뉴가 있는 곳을 추천해주실 수 있나요 황리단길을 구경하면서 여러가지 볼거리먹 거리 카페가 있어니 
경주 여행,104, 경주 여행  중 꼭 가봐야 할 맛집 리스트는 무엇인가요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40702&docId=486313613&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 을 계획 중이며 필수 방문 맛집과 핫플레이스를 알고 싶습니다 현지인들이 추천하는 숨은 명소나 제주 경주 여행 가이드북 무료 제공 아이들과 떠나는 여행은 언제나 즐겁지만 더 재미있고 유익하게 보내는 , 경주 여행  중 꼭 가봐야 할 맛집 리스트는 무엇인가요?  경주 여행 을 계획 중이며 필수 방문 맛집과 핫플레이스를 알고 싶습니다 현지인들이 추천하는 숨은 명소나 제주 경주 여행 가이드북 무료 제공 아이들과 떠나는 여행은 언제나 즐겁지만 더 재미있고 유익하게 보내는 
경주 여행,105,어머니랑 1박2일  경주여행 ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=9011403&docId=484291784&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,이제 5월달 어버이날을 위해 어머니랑 경주 여행 을 할려고합니다 놀러갈데는 다 정했는데 펜션을 안녕하세요 어버이날을 맞아 어머니와 함께 경주 여행 을 계획 중이시군요 특별한 시간을 보내시려는 마음이 느껴져서 더욱 ,어머니랑 1박2일  경주여행  이제 5월달 어버이날을 위해 어머니랑 경주 여행 을 할려고합니다 놀러갈데는 다 정했는데 펜션을 안녕하세요 어버이날을 맞아 어머니와 함께 경주 여행 을 계획 중이시군요 특별한 시간을 보내시려는 마음이 느껴져서 더욱 
경주 여행,106, 경주 여행 을 가는데 갈만한 곳 추천좀,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=478956941&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 을 가는데 갈만한 곳 추천좀 해주세요 경주 여행 추천지 입니다 경주월드 국립 경주 박물관 황리단길 첨성대 불국사 엑스포 공원 등등 입니다, 경주 여행 을 가는데 갈만한 곳 추천좀  경주 여행 을 가는데 갈만한 곳 추천좀 해주세요 경주 여행 추천지 입니다 경주월드 국립 경주 박물관 황리단길 첨성대 불국사 엑스포 공원 등등 입니다
경주 여행,107, 경주 여행  맛집,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=480200932&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 가고싶은데 맛집 추천 부탁드려뇨 1 한정식 전통 한식 교동법주 한정식 특징 경주 전통 음식을 품격 있게 경주 여행 중에 황리단길 대릉원 교촌마을 근처는 맛집이 몰려 있는 지역이니 동선에 따라 골라 가보세요 맛있는 , 경주 여행  맛집  경주 여행 가고싶은데 맛집 추천 부탁드려뇨 1 한정식 전통 한식 교동법주 한정식 특징 경주 전통 음식을 품격 있게 경주 여행 중에 황리단길 대릉원 교촌마을 근처는 맛집이 몰려 있는 지역이니 동선에 따라 골라 가보세요 맛있는 
경주 여행,108, 경주 여행 ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81207&docId=489997237&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,경주역에서 황리단길 버스타고 갈건데 많이멀어요 배차시간이나 몇분걸리는지 몇번타는지 알려주세요 택시는 관광지라 할증붙어서 요금 많이나온다고 하던데 맞나요 관광지라 그런 것이 아니라 경주시의 택시 요금 체계가 , 경주 여행  경주역에서 황리단길 버스타고 갈건데 많이멀어요 배차시간이나 몇분걸리는지 몇번타는지 알려주세요 택시는 관광지라 할증붙어서 요금 많이나온다고 하던데 맞나요 관광지라 그런 것이 아니라 경주시의 택시 요금 체계가 
경주 여행,109, 경주 여행  중 꼭 가봐야 할 맛집 리스트는 무엇인가요?,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80208&docId=486315579&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 을 계획 중이며 필수 방문 맛집과 핫플레이스에 대해 알고 싶습니다 현지인들이 추천하는 숨은 맛집이나 경주 여행 추천 리스트 여기 꼭 가봐야 할 맛집과 핫플레이스를 정리해봤어요 1 맛집 교동 맛집 거리 경주의 , 경주 여행  중 꼭 가봐야 할 맛집 리스트는 무엇인가요?  경주 여행 을 계획 중이며 필수 방문 맛집과 핫플레이스에 대해 알고 싶습니다 현지인들이 추천하는 숨은 맛집이나 경주 여행 추천 리스트 여기 꼭 가봐야 할 맛집과 핫플레이스를 정리해봤어요 1 맛집 교동 맛집 거리 경주의 
경주 여행,110, 경주여행  30만원,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=482950385&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 2박3일 남자친구랑 가는데 숙소랑 ktx비는 다 냈고 제 개인적으로 30만원이면 부족할까요 30만원으로 경주 여행 을 계획하고 계신다면 예산이 어떻게 집행되느냐에 따라 충분할 수도 부족할 수도 있습니다 , 경주여행  30만원  경주 여행 2박3일 남자친구랑 가는데 숙소랑 ktx비는 다 냈고 제 개인적으로 30만원이면 부족할까요 30만원으로 경주 여행 을 계획하고 계신다면 예산이 어떻게 집행되느냐에 따라 충분할 수도 부족할 수도 있습니다 
경주 여행,111,[내공100]  경주여행  꼭 가야하는 곳!!!!!,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=12110212&docId=203240749&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,안녕하세요 2박3일 경주여행 계획하고 있는 사람입니다 가족여행이구요 이 외에 경주여행 꼭 가야하는 곳이나 여행지 추천해주세요 예 무열왕릉 등 이제 완벽한 경주 여행 코스가 됐네요 추가로 궁금한 점 있으시면 언제든 ,[내공100]  경주여행  꼭 가야하는 곳!!!!! 안녕하세요 2박3일 경주여행 계획하고 있는 사람입니다 가족여행이구요 이 외에 경주여행 꼭 가야하는 곳이나 여행지 추천해주세요 예 무열왕릉 등 이제 완벽한 경주 여행 코스가 됐네요 추가로 궁금한 점 있으시면 언제든 
경주 여행,112, 경주 여행 ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=484892481&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,5월6 7 8일 경주 여행 을 가는데요 동궁과월지와 월정교 야경을 보고 싶은데 7일에 정상 운영 되나요 휴무일이 따로 없어서 관람에 방해가 될정도로 날씨가 나쁜상황이 생겨서 통제를 하는 경우가 아니라면 관람이 가능하겠습니다 , 경주 여행  5월6 7 8일 경주 여행 을 가는데요 동궁과월지와 월정교 야경을 보고 싶은데 7일에 정상 운영 되나요 휴무일이 따로 없어서 관람에 방해가 될정도로 날씨가 나쁜상황이 생겨서 통제를 하는 경우가 아니라면 관람이 가능하겠습니다 
경주 여행,113, 경주 여행  추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=482537365&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,안녕하세영 경주여행 할려고 하는 10대인데여 황리단길 근처 어둑한 분위기 좋겟어요 경주 여행 가이드 교통편 맛집 볼거리까지 모두 알려줄게요 경주 여행 가이드 교통편 맛집 볼거리까지 모두 알려줄게요 , 경주 여행  추천 안녕하세영 경주여행 할려고 하는 10대인데여 황리단길 근처 어둑한 분위기 좋겟어요 경주 여행 가이드 교통편 맛집 볼거리까지 모두 알려줄게요 경주 여행 가이드 교통편 맛집 볼거리까지 모두 알려줄게요 
경주 여행,114," 경주 여행  중 아나타 카페 방문, 어떤 분위기였나요?",https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=489565002&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 중 아나타 카페를 방문하셨다고 들었는데 그곳의 분위기가 정말 일본에 온 듯한 느낌을 준다고 하더군요 카페의 인테리어와 소품 전반적인 분위기에 대해 더 자세히 알고 싶습니다 또한 방문하신 분들께서 특별히 ," 경주 여행  중 아나타 카페 방문, 어떤 분위기였나요?  경주 여행 중 아나타 카페를 방문하셨다고 들었는데 그곳의 분위기가 정말 일본에 온 듯한 느낌을 준다고 하더군요 카페의 인테리어와 소품 전반적인 분위기에 대해 더 자세히 알고 싶습니다 또한 방문하신 분들께서 특별히 "
경주 여행,115, 경주여행  숙소,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=489931990&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8,언니는 성인이고 저는 고등학생인데 미성년자여도 숙소 예약이 가능한가요 경주 여행 숙소는 미성년자가 예약하기 어려운 경우가 많아요 보통 성인이 함께 있어야 가능하니 확인해 보세요 즐거운 여행 되길 바래요 , 경주여행  숙소 언니는 성인이고 저는 고등학생인데 미성년자여도 숙소 예약이 가능한가요 경주 여행 숙소는 미성년자가 예약하기 어려운 경우가 많아요 보통 성인이 함께 있어야 가능하니 확인해 보세요 즐거운 여행 되길 바래요 
경주 여행,116,6-7월  경주 여행  대릉원 외 꼭 방문해야 할 명소는?,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=486653112&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 을 계획 중인데 대릉원 외에도 6월과 7월에 방문하기 좋은 명소들이 많다고 들었습니다 첨성대 동궁과 월지 황리단길 등 다양한 곳 중에서 특히 추천할 만한 장소와 그곳에서 즐길 수 있는 특별한 활동이 있다면 알고 ,6-7월  경주 여행  대릉원 외 꼭 방문해야 할 명소는?  경주 여행 을 계획 중인데 대릉원 외에도 6월과 7월에 방문하기 좋은 명소들이 많다고 들었습니다 첨성대 동궁과 월지 황리단길 등 다양한 곳 중에서 특히 추천할 만한 장소와 그곳에서 즐길 수 있는 특별한 활동이 있다면 알고 
경주 여행,117, 경주 여행  시 황리단길 주차 정보와 주변 관광지 연계... ,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81208&docId=489487593&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8, 경주 여행 중 황리단길을 방문할 계획인데 주차가 걱정입니다 황리단길 주변의 주차장 정보와 이용 팁을 알고 황리단길 근처에 공영 주차장이 있어요 주차 후 도보로 불국사 석굴암 등 관광지 방문 가능해용 즐거운 경주 여행 되세요 , 경주 여행  시 황리단길 주차 정보와 주변 관광지 연계...   경주 여행 중 황리단길을 방문할 계획인데 주차가 걱정입니다 황리단길 주변의 주차장 정보와 이용 팁을 알고 황리단길 근처에 공영 주차장이 있어요 주차 후 도보로 불국사 석굴암 등 관광지 방문 가능해용 즐거운 경주 여행 되세요 
